,postcode,instals,estimated_dwellings,density,capacity,capunder10,cap10_100,capover100,countunder10,count10_100,countover100,pot_kw,pot_sqm,pot_gwh,id,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating
615,2824,570,1010,48.1,3408,2040,1368,0,486,84,0,46818,"299,633",69.2,5184,BEEMUNNEL,NSW,147.785831,-31.373201,WARREN LPO,Delivery Area,Updated 6-Feb-2020,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3,-31.6796997,147.8610603,10501109505,10501109505,105011095,Nyngan - Warren,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,4,4,6,6,Parkes,194.8128052,N2,PHN107,Western NSW,Warren,17950,Parkes,Rural
616,2825,453,1094,35.3,105252,1511,1141,102600,386,65,2,45001,"288,004",67.1,20700,BABINDA,NSW,146.5079936,-31.92717863,New South Wales Country 5,Delivery Area,Updated 6-Feb-2020,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3,-31.9271095,146.5077255,10501109507,10501109507,105011095,Nyngan - Warren,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,4,4,6,6,Parkes,203.8064728,N2,PHN107,Western NSW,Bogan,10950,Parkes,Rural
617,2826,43,75,46.7,132103,169,87,131847,35,7,1,7763,"49,683",11.4,16718,BOGAN,NSW,147.4794,-32.0288,,,Updated 25-Mar-2020 SA3,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3,-31.9451,147.467,10501109502,10501109502,105011095,Nyngan - Warren,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,4,4,6,6,Parkes,194.5368958,N2,PHN107,Western NSW,Narromine,15850,Parkes,Rural
618,2827,878,1696,46.6,4634,3147,1487,0,791,87,0,65722,"420,622",96.9,5201,BEARBONG,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,Updated 6-Feb-2020,10503,Dubbo,105,Far West and Orana,R3,-31.6647792,148.8195468,10503110407,10503110407,105031104,Gilgandra,10503,Dubbo,105,Far West and Orana,3,3,5,5,Parkes,274.01651,N2,PHN107,Western NSW,Gilgandra,12950,Parkes,Rural
619,2828,193,477,32.5,1318,712,606,0,155,38,0,24993,"159,955",36.8,20706,ARMATREE,NSW,148.4918433,-31.42558954,New South Wales Country 5,Delivery Area,Updated 6-Feb-2020,10503,Dubbo,105,Far West and Orana,R3,-31.425,148.513,10503110405,10503110405,105031104,Gilgandra,10503,Dubbo,105,Far West and Orana,3,3,5,5,Parkes,240.9209442,N2,PHN107,Western NSW,Gilgandra,12950,Parkes,Rural
620,2829,735,1431,44.7,4410,2693,1717,0,639,96,0,36309,"232,380",54.1,20709,BILLEROY,NSW,148.4543715,-30.63014904,Coonamble,Delivery Area,Updated 6-Feb-2020,10503,Dubbo,105,Far West and Orana,R3,-30.6763,148.381,10501109406,10501109406,105011094,Coonamble,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,4,4,6,6,Parkes,158.3877258,N2,PHN107,Western NSW,Coonamble,12150,Parkes,Rural
621,2830,9865,16789,52.9,71120,32954,18614,19552,8881,978,6,440342,"2,818,192",651.8,5219,BALLIMORE,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503,Dubbo,105,Far West and Orana,R3,-32.1725937,148.9159727,10503110318,10503110318,105031103,Dubbo Region,10503,Dubbo,105,Far West and Orana,3,3,5,5,Parkes,293.7165527,N2,PHN107,Western NSW,Dubbo Regional,12390,Parkes,Rural
622,2831,592,907,60,3303,2068,635,600,544,47,1,55997,"358,380",83.3,5246,ARMATREE,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503,Dubbo,105,Far West and Orana,R3,-31.4250017,148.5133224,10503110405,10503110405,105031104,Gilgandra,10503,Dubbo,105,Far West and Orana,3,3,5,5,Parkes,282.2987366,N2,PHN107,Western NSW,Bogan,10950,Parkes,Rural
623,2832,519,1261,34.7,3507,1782,1725,0,438,81,0,60074,"384,473",90,5273,ANGLEDOOL,NSW,147.983033,-29.958521,WALGETT LPO,Delivery Area,Updated 6-Feb-2020,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3,-29.1434957,148.0140065,10501109616,10501109616,105011096,Walgett - Lightning Ridge,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,4,4,6,6,Parkes,135.3952484,N2,PHN107,Western NSW,Walgett,17900,Parkes,Rural
624,2833,200,406,44.8,1016,769,247,0,182,18,0,14832,"94,926",22.1,5280,COLLARENEBRI,NSW,148.378523,-29.391492,COLLARENEBRI,Delivery Area,Updated 6-Feb-2020,11003,Moree - Narrabri,110,New England and North West,R3,-29.2282132,148.5543821,10501109602,10501109627,105011096,Walgett - Lightning Ridge,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,4,4,6,6,Parkes,150.039032,N2,PHN108,Hunter New England and Central Coast,Walgett,17900,Parkes,Rural
625,2834,626,1437,39.2,2912,1694,1218,0,564,62,0,40350,"258,241",61.2,20720,ANGLEDOOL,NSW,147.9287091,-29.12157608,Dubbo 5,Delivery Area,Updated 6-Feb-2020,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3,-29.1435,148.014,10501109616,10501109616,105011096,Walgett - Lightning Ridge,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,4,4,6,6,Parkes,147.7057037,N2,PHN107,Western NSW,Walgett,17900,Parkes,Rural
626,2835,961,1988,43.2,5286,3486,1800,0,858,103,0,58039,"371,448",86.7,5282,BULLA,NSW,145.406579,-31.551822,COBAR DELIVERY,Delivery Area,Updated 6-Feb-2020,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3,-32.0085095,144.4730932,10501109314,10501109317,105011093,Cobar,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,5,5,7,7,Parkes,175.5613556,N2,PHN107,Western NSW,Cobar,11750,Parkes,Rural
627,2836,229,471,37.8,1475,716,759,0,178,51,0,17842,"114,190",28,5294,GEMVILLE,NSW,143.270562,-31.498123,WILCANNIA,Delivery Area,Updated 6-Feb-2020,10502,Broken Hill and Far West,105,Far West and Orana,R3,-30.9,142.9333333,10502109803,10502109803,105021098,Far West,10502,Broken Hill and Far West,105,Far West and Orana,5,5,7,7,Parkes,95.06460571,N2,PHN107,Western NSW,Central Darling,11700,Parkes,Rural
628,2838,55,100,34,556,166,390,0,34,21,0,4863,"31,125",7.3,16720,GOODOOGA,NSW,147.404,-29.3107,,,Updated 25-Mar-2020 SA3,10503,Dubbo,105,Far West and Orana,R3,-29.3282,147.372,10501109603,10501109603,105011096,Walgett - Lightning Ridge,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,5,5,7,7,Parkes,,N2,PHN107,Western NSW,Brewarrina,11200,Parkes,Rural
629,2839,318,532,53,1834,1302,532,0,282,36,0,23254,"148,828",35.8,5297,BREWARRINA,NSW,146.94474,-29.8313,BREWARRINA LPO,Delivery Area,Updated 6-Feb-2020,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3,-29.9611741,146.8606479,10501109208,10501109208,105011092,Bourke - Brewarrina,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,5,5,7,7,Parkes,118,N2,PHN107,Western NSW,Brewarrina,11200,Parkes,Rural
630,2840,732,1315,48.4,4350,2825,1525,0,636,96,0,57035,"365,024",87.9,5300,BARRINGUN,NSW,145.251371,-30.205908,BOURKE DELIVERY,Delivery Area,Updated 6-Feb-2020,10502,Broken Hill and Far West,105,Far West and Orana,R3,-29.0123594,145.7133828,10501109205,10501109205,105011092,Bourke - Brewarrina,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,5,5,7,7,Parkes,117,N2,PHN107,Western NSW,Bourke,11150,Parkes,Rural
631,2842,185,317,51.7,997,661,336,0,164,21,0,17874,"114,393",26.3,5024,MENDOORAN,NSW,149.051954,-31.690852,MENDOORAN LPO,Delivery Area,Updated 6-Feb-2020,10503,Dubbo,105,Far West and Orana,R3,-31.8342173,149.1208983,10503109911,10503109911,105031099,Coonabarabran,10503,Dubbo,105,Far West and Orana,3,3,5,5,Parkes,,N2,PHN107,Western NSW,Gilgandra,12950,Parkes,Rural
632,2843,265,590,39.3,1713,1148,565,0,232,33,0,26476,"169,448",37.6,5027,COOLAH,NSW,149.727798,-31.82434,COOLAH LPO,Delivery Area,Updated 6-Feb-2020,10503,Dubbo,105,Far West and Orana,R3,-31.7845656,149.7487272,10503109924,10503109924,105031099,Coonabarabran,10503,Dubbo,105,Far West and Orana,3,3,5,5,Parkes,494.4456482,N2,PHN107,Western NSW,Warrumbungle Shire,18020,Parkes,Rural
633,2844,325,722,39.8,1825,1313,512,0,287,38,0,26049,"166,716",37,5028,BIRRIWA,NSW,149.319295,-31.924969,DUNEDOO LPO,Delivery Area,Updated 6-Feb-2020,10303,Lithgow - Mudgee,103,Central West,R3,-32.1243382,149.4645345,10303107407,10303107407,103031074,Mudgee Region - West,10303,Lithgow - Mudgee,103,Central West,3,3,5,5,Parkes,,N2,PHN107,Western NSW,Warrumbungle Shire,18020,Parkes,Rural
634,2845,260,864,26.9,1527,1091,436,0,232,28,0,2227,"14,255",3.1,5032,ANGUS PLACE,NSW,150.04201,-33.404961,New South Wales Country 2,,Updated 6-Feb-2020,10303,Lithgow - Mudgee,103,Central West,R3,-33.3646,150.119,10303107501,10303107501,103031075,Wollangambe - Wollemi,10303,Lithgow - Mudgee,103,Central West,3,3,5,5,Calare,918.2878418,N2,PHN104,Nepean Blue Mountains,Lithgow,14870,Calare,Rural
635,2846,83,187,41.2,2368,295,73,2000,77,5,1,8420,"53,891",11.7,5034,AIRLY,NSW,150.118609,-33.071806,New South Wales Country 2,,Updated 6-Feb-2020,10303,Lithgow - Mudgee,103,Central West,R3,-33.1232,150.277,10303107113,10303107113,103031071,Lithgow Region,10303,Lithgow - Mudgee,103,Central West,3,3,5,5,Calare,,N2,PHN104,Nepean Blue Mountains,Lithgow,14870,Calare,Rural
636,2847,401,1022,35.5,2253,1611,642,0,363,38,0,7998,"51,187",11.2,5039,PIPERS FLAT,NSW,149.969799,-33.404462,New South Wales Country 2,,Updated 6-Feb-2020,10303,Lithgow - Mudgee,103,Central West,R3,-33.3782,150.013,10303107120,10303107120,103031071,Lithgow Region,10303,Lithgow - Mudgee,103,Central West,2,2,5,5,Calare,1048.366089,N2,PHN104,Nepean Blue Mountains,Lithgow,14870,Calare,Rural
637,2848,218,856,23.5,1251,952,299,0,201,17,0,19791,"126,665",28.3,5041,BROGANS CREEK,NSW,149.964131,-32.901412,KANDOS LPO,Delivery Area,Updated 6-Feb-2020,10303,Lithgow - Mudgee,103,Central West,R3,-32.9651984,149.9692938,10303107311,10303107311,103031073,Mudgee Region - East,10303,Lithgow - Mudgee,103,Central West,3,3,5,5,Calare,727.6459961,N2,PHN107,Western NSW,Mid-Western Regional,15270,Calare,Rural
638,2849,354,894,34.8,1986,1401,585,0,311,43,0,30972,"198,224",44,5045,BOGEE,NSW,150.059088,-32.708935,RYLSTONE LPO,Delivery Area,Updated 6-Feb-2020,10303,Lithgow - Mudgee,103,Central West,R3,-32.9787903,150.1074911,10303107113,10303107113,103031071,Lithgow Region,10303,Lithgow - Mudgee,103,Central West,3,3,5,5,Calare,,N2,PHN107,Western NSW,Mid-Western Regional,15270,Calare,Rural
639,2850,3154,8655,31.6,20896,13614,6992,290,2732,421,1,139499,"892,792",198.2,5074,AARONS PASS,NSW,149.602925,-32.685033,MUDGEE DC,Delivery Area,Updated 6-Feb-2020,10604,Upper Hunter,106,Hunter Valley exc Newcastle,R3,-32.865611,149.8129273,10303107312,10303107312,103031073,Mudgee Region - East,10303,Lithgow - Mudgee,103,Central West,3,3,5,5,Calare,605.4525757,N2,PHN108,Hunter New England and Central Coast,Mid-Western Regional,15270,Calare,Rural
640,2852,612,1723,31.1,114864,2650,1310,110904,535,76,1,50947,"326,059",72.5,5154,BARNEYS REEF,NSW,149.45909,-32.280785,GULGONG LPO,Delivery Area,Updated 6-Feb-2020,10503,Dubbo,105,Far West and Orana,R3,-32.1796458,149.5179407,10303107407,10303107407,103031074,Mudgee Region - West,10303,Lithgow - Mudgee,103,Central West,3,3,5,5,Calare,523.744751,N2,PHN107,Western NSW,Mid-Western Regional,15270,Parkes,Rural
641,2864,168,356,40.4,1175,678,497,0,144,24,0,18718,"119,798",26.6,4881,BOREE,NSW,148.731814,-33.340269,CUDAL LPO,Delivery Area,Updated 6-Feb-2020,10304,Orange,103,Central West,R3,-33.2885955,148.741126,10304107902,10304107902,103041079,Orange Region,10304,Orange,103,Central West,3,3,5,5,Calare,,N2,PHN107,Western NSW,Cabonne,11400,Calare,Rural
642,2865,228,397,53.7,57010,918,220,55872,213,14,1,10159,"65,019",14.4,20729,BOCOBRA,NSW,148.5386077,-33.09511057,New South Wales Country 2,Delivery Area,Updated 6-Feb-2020,10304,Orange,103,Central West,R3,-33.1402794,148.5654529,10304107910,10304107910,103041079,Orange Region,10304,Orange,103,Central West,3,3,5,5,Calare,590.71875,N2,PHN107,Western NSW,Cabonne,11400,Calare,Rural
643,2866,499,1277,33.3,42320,2047,1217,39056,425,73,1,32379,"207,225",45.9,4888,AMAROO,NSW,148.904531,-33.007264,MOLONG LPO,Delivery Area,Updated 6-Feb-2020,10503,Dubbo,105,Far West and Orana,R3,-33.1594401,148.9102416,10304107936,10304107936,103041079,Orange Region,10304,Orange,103,Central West,2,2,5,5,Calare,,N2,PHN107,Western NSW,Cabonne,11400,Calare,Rural
644,2867,123,292,39,725,582,143,0,114,9,0,17085,"109,343",25.2,4897,BALDRY,NSW,148.611239,-32.965877,CUMNOCK LPO,Delivery Area,Updated 6-Feb-2020,10503,Dubbo,105,Far West and Orana,R3,-32.8908513,148.4504312,10304107934,10304107934,103041079,Orange Region,10304,Orange,103,Central West,3,3,5,5,Calare,525.8035278,N2,PHN107,Western NSW,Cabonne,11400,Calare,Rural
645,2868,134,297,40.7,803,615,188,0,121,13,0,16333,"104,528",24,4901,BOURNEWOOD,NSW,148.561505,-32.740876,YEOVAL,Delivery Area,Updated 6-Feb-2020,10503,Dubbo,105,Far West and Orana,R3,-32.782737,148.7191239,10503110614,10503110614,105031106,Wellington,10503,Dubbo,105,Far West and Orana,3,3,5,5,Calare,422.9630127,N2,PHN107,Western NSW,Dubbo Regional,12390,Calare,Rural
646,2869,314,734,38.7,8477,1252,586,6639,284,29,1,39128,"250,422",57.6,4904,MUNGERY,NSW,148.266655,-32.584028,Dubbo 3,,Updated 6-Feb-2020,10503,Dubbo,105,Far West and Orana,R3,-32.4918,147.923,10302106809,10302106809,103021068,Parkes Region,10302,Lachlan Valley,103,Central West,3,3,5,5,Riverina,,N2,PHN107,Western NSW,Parkes,16200,Riverina,Rural
647,2870,2207,4875,40.1,169645,9179,4269,156197,1956,244,7,158354,"1,013,462",232.2,4908,ALECTOWN,NSW,148.16819,-33.035496,PARKES DELIVERY,Delivery Area,Updated 6-Feb-2020,10304,Orange,103,Central West,R3,-32.9408556,148.2304126,10302106810,10302106810,103021068,Parkes Region,10302,Lachlan Valley,103,Central West,3,3,5,5,Riverina,,N2,PHN107,Western NSW,Parkes,16200,Riverina,Rural
648,2871,1421,4253,28.4,71040,5710,3893,61437,1208,212,1,167535,"1,072,227",245.7,4927,BANDON,NSW,147.811688,-33.476768,FORBES DELIVERY,Delivery Area,Updated 6-Feb-2020,10302,Lachlan Valley,103,Central West,R3,-33.391007,148.0113905,10302106513,10302106513,103021065,Forbes,10302,Lachlan Valley,103,Central West,3,3,4,4,Riverina,,N2,PHN107,Western NSW,Forbes,12900,Riverina,Rural
649,2873,164,285,49.5,932,628,304,0,141,23,0,17142,"109,710",25.3,4946,ALBERT,NSW,147.260419,-32.269414,TOTTENHAM LPO,Delivery Area,Updated 6-Feb-2020,10302,Lachlan Valley,103,Central West,R3,-32.3551647,147.5055404,10302106220,10302106220,103021062,Condobolin,10302,Lachlan Valley,103,Central West,4,4,6,6,Parkes,,N2,PHN107,Western NSW,Narromine,15850,Parkes,Rural
650,2874,116,226,47.3,571,463,108,0,107,9,0,12971,"83,014",19.1,4949,TULLAMORE,NSW,147.538565,-32.619929,TULLAMORE LPO,Delivery Area,Updated 6-Feb-2020,10302,Lachlan Valley,103,Central West,R3,-32.6250881,147.5985807,10302106221,10302106221,103021062,Condobolin,10302,Lachlan Valley,103,Central West,3,3,5,5,Riverina,,N2,PHN107,Western NSW,Parkes,16200,Riverina,Rural
651,2875,188,544,30.5,7774,809,245,6720,166,21,1,30124,"192,791",44.4,4951,BRUIE PLAINS,NSW,147.603587,-32.915604,TRUNDLE LPO,Delivery Area,Updated 6-Feb-2020,10302,Lachlan Valley,103,Central West,R3,-32.8212073,147.8773733,10302106810,10302106810,103021068,Parkes Region,10302,Lachlan Valley,103,Central West,3,3,5,5,Riverina,233.8766174,N2,PHN107,Western NSW,Parkes,16200,Riverina,Rural
652,2876,71,194,34,387,329,58,0,66,5,0,16243,"103,956",23.7,4956,BOGAN GATE,NSW,147.772834,-33.159023,BOGAN GATE LPO,Delivery Area,Updated 6-Feb-2020,10302,Lachlan Valley,103,Central West,R3,-33.1123666,147.746664,10302106807,10302106807,103021068,Parkes Region,10302,Lachlan Valley,103,Central West,3,3,5,5,Riverina,219.9551392,N2,PHN107,Western NSW,Forbes,12900,Riverina,Rural
653,2877,792,1762,38.8,5309,3221,2088,0,683,109,0,51935,"332,386",76.6,20739,BOBADAH,NSW,146.6853835,-32.27339899,Dubbo 6,Delivery Area,Updated 6-Feb-2020,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,R3,-32.2732,146.685,10501109507,10501109507,105011095,Nyngan - Warren,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,4,4,6,6,Parkes,405.0233459,N2,PHN107,Western NSW,Lachlan,14600,Riverina,Rural
654,2878,70,173,32.4,447,236,211,0,56,14,0,15254,"97,623",22.7,4969,BEILPAJAH,NSW,144.495401,-32.823221,IVANHOE LPO,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-32.8991263,144.7796581,10502109807,10502109807,105021098,Far West,10502,Broken Hill and Far West,105,Far West and Orana,5,5,7,7,Parkes,84.51057434,N2,PHN110,Murrumbidgee,Carrathool,11600,Parkes,Rural
655,2879,259,425,50.8,1648,882,766,0,216,43,0,16176,"103,529",25.4,4975,COPI HOLLOW,NSW,142.666608,-32.366157,MENINDEE LPO,Delivery Area,Updated 6-Feb-2020,10502,Broken Hill and Far West,105,Far West and Orana,R3,-32.2585633,142.3906169,10502109807,10502109807,105021098,Far West,10502,Broken Hill and Far West,105,Far West and Orana,5,5,7,7,Parkes,62,N2,PHN107,Western NSW,Central Darling,11700,Parkes,Rural
656,2880,5627,9625,53,81063,18877,9186,53000,5102,524,1,197925,"1,266,719",311.7,4977,BROKEN HILL,NSW,142.203381,-30.170441,BROKEN HILL SOUTH LPO,Delivery Area,Updated 6-Feb-2020,10502,Broken Hill and Far West,105,Far West and Orana,R3,-31.9539135,141.4539396,10502109702,10502109702,105021097,Broken Hill,10502,Broken Hill and Far West,105,Far West and Orana,3,3,3,3,Parkes,192.4777985,S2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural
657,2898,43,262,15.6,171,150,21,0,41,2,0,0,0,0,4992,LORD HOWE ISLAND,NSW,159.081217,-31.55247,LORD HOWE ISLAND LPO,Delivery Area,Updated 6-Feb-2020,10803,Lord Howe Island,108,Mid North Coast,R3,-31.5553263,159.0821211,10803116101,10803116101,108031161,Lord Howe Island,10803,Lord Howe Island,108,Mid North Coast,5,5,7,7,Sydney,,N2,PHN101,Central and Eastern Sydney,Coffs Harbour,11800,Sydney,Inner Metropolitan
658,2899,555,2401,22,1770,1209,561,0,528,27,0,0,0,0,4993,NORFOLK ISLAND,NSW,146.928783,-36.084231,WATERLOO DELIVERY FACILITY,Delivery Area,Updated 25-Jan-2020,,,,,R1,-29.0338625,167.9525864,10901117216,90104100403,901041004,Norfolk Island,90104,Norfolk Island,901,Other Territories,2,5,2,7,Bean,175.4147491,NF,PHN101,Central and Eastern Sydney,Albury,10050,Bean,Inner Metropolitan
659,2900,235,612,34.3,2642,1067,883,692,210,24,1,27020,"172,931",38,4994,GREENWAY,ACT,149.063805,-35.41891,TUGGERANONG DC,Delivery Area,Updated 6-Feb-2020,80107,Tuggeranong,801,Australian Capital Territory,R2,-35.4170279,149.0668705,80107108004,80107108006,801071080,Greenway,80107,Tuggeranong,801,Australian Capital Territory,1,1,1,1,Bean,584.5338135,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399,Bean,Inner Metropolitan
660,2902,2123,5932,31.1,12726,8788,3695,243,1842,280,1,88107,"563,883",124.5,4997,KAMBAH,ACT,149.049785,-35.389263,TUGGERANONG DC,Delivery Area,Updated 6-Feb-2020,80107,Tuggeranong,801,Australian Capital Territory,R2,-35.383968,149.0640013,80107108225,80107108225,801071082,Kambah,80107,Tuggeranong,801,Australian Capital Territory,1,1,1,1,Bean,608.8118286,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399,Bean,Inner Metropolitan
661,2903,1182,3816,27.4,6966,5166,1800,0,1044,138,0,57331,"366,921",81,4998,ERINDALE CENTRE,ACT,149.081776,-35.402705,TUGGERANONG DC,Delivery Area,Updated 6-Feb-2020,80107,Tuggeranong,801,Australian Capital Territory,R2,-35.4036417,149.0986639,80107109007,80107109007,801071090,Wanniassa,80107,Tuggeranong,801,Australian Capital Territory,1,1,1,1,Bean,,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399,Bean,Inner Metropolitan
662,2904,2048,5065,35.2,24070,7844,3376,12850,1785,262,1,75987,"486,318",107.4,5001,FADDEN,ACT,149.111402,-35.410206,TUGGERANONG DC,Delivery Area,Updated 6-Feb-2020,80107,Tuggeranong,801,Australian Capital Territory,R2,-35.402,149.118,80107107602,80107107602,801071076,Fadden,80107,Tuggeranong,801,Australian Capital Territory,1,1,1,1,Bean,,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399,Bean,Inner Metropolitan
663,2905,3707,11286,29.2,22277,16882,5395,0,3300,407,0,156473,"1,001,426",221,5005,BONYTHON,ACT,149.110025,-35.431011,TUGGERANONG DC,Delivery Area,Updated 6-Feb-2020,80107,Tuggeranong,801,Australian Capital Territory,R2,-35.431,149.082,80107107202,80107107202,801071072,Bonython,80107,Tuggeranong,801,Australian Capital Territory,1,1,1,1,Bean,606.3239746,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399,Bean,Inner Metropolitan
664,2906,2199,6418,30.6,13463,10056,3407,0,1962,237,0,94273,"603,345",133.2,5012,BANKS,ACT,149.08972,-35.45676,TUGGERANONG DC,Delivery Area,Updated 6-Feb-2020,80107,Tuggeranong,801,Australian Capital Territory,R2,-35.473,149.095,80107107108,80107107108,801071071,Banks,80107,Tuggeranong,801,Australian Capital Territory,1,1,1,1,Bean,,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399,Bean,Inner Metropolitan
665,2911,543,2936,13.1,5420,2156,3264,0,386,157,0,53195,"340,449",75.2,4734,CRACE,ACT,149.132505,-35.218737,MITCHELL DC,Delivery Area,Updated 6-Feb-2020,80104,Gungahlin,801,Australian Capital Territory,R2,-35.2048561,149.1070459,80104103701,80104103702,801041037,Crace,80104,Gungahlin,801,Australian Capital Territory,1,1,1,1,Fenner,605.7840576,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399,Fenner,Inner Metropolitan
666,2912,441,1792,20.6,4324,1821,1426,1077,370,68,3,34281,"219,399",47.4,4736,GUNGAHLIN,ACT,149.123552,-35.172453,MITCHELL DC,Delivery Area,Updated 6-Feb-2020,80105,North Canberra,801,Australian Capital Territory,R2,-35.188067,149.1357507,80104104012,80104104021,801041040,Gungahlin,80104,Gungahlin,801,Australian Capital Territory,1,1,1,1,Fenner,,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399,Fenner,Inner Metropolitan
667,2913,4263,15877,22.9,27030,18569,8461,0,3628,635,0,165915,"1,061,855",229.9,20749,CASEY,ACT,149.0947174,-35.16700193,ACT and surrounding areas,Delivery Area,Updated 6-Feb-2020,80104,Gungahlin,801,Australian Capital Territory,R2,-35.1747,149.096,80104103602,80104103618,801041036,Casey,80104,Gungahlin,801,Australian Capital Territory,1,1,1,1,Fenner,652.6691895,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399,Fenner,Inner Metropolitan
